STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,075,021200,6821,43.300076,-76.43941
36,075,021300,4854,43.313697,-76.552952
36,075,021401,7984,43.431989,-76.55117
36,075,021402,1659,43.401503,-76.484783
36,075,021501,2856,43.476156,-76.314192
36,075,021502,6840,43.459061,-76.43178
36,075,021601,2976,43.457035,-76.517262
36,075,021602,3367,43.451263,-76.524826
36,075,021603,3877,43.443309,-76.508493
36,075,021604,4364,43.45193,-76.495834
36,075,021605,3558,43.461515,-76.498279
36,075,990000,0,43.595545,-76.444254
36,077,590100,4695,42.761773,-74.838321
36,077,590201,2110,42.655966,-75.019091
36,077,590202,3900,42.714926,-74.956948
36,077,590300,4290,42.833975,-75.066257
36,077,590400,5446,42.672715,-75.216524
36,077,590500,3044,42.541892,-74.973837
36,077,590600,1932,42.675464,-74.767882
36,077,590700,4117,42.572755,-74.78176
36,077,590800,5229,42.460456,-75.073644
36,077,590900,2400,42.456723,-75.052057
36,077,591000,3481,42.462397,-75.060695
36,077,591100,3055,42.449258,-75.070843
36,077,591200,2450,42.459121,-75.075086
36,077,591300,2515,42.467377,-75.0621
36,077,591400,5539,42.469779,-75.147074
36,077,591500,3664,42.508663,-75.28576
36,077,591600,4392,42.348379,-75.327898
36,079,010100,3844,41.471091,-73.544946
36,079,010200,8179,41.486652,-73.606592
36,079,010300,4954,41.462759,-73.659506
36,079,010400,3328,41.452958,-73.673169
36,079,010500,5225,41.479587,-73.724571
36,079,010600,3572,41.445845,-73.912384
36,079,010700,2641,41.42101,-73.952602
36,079,010800,3449,41.34588,-73.916251
36,079,010900,7771,41.359971,-73.865458
36,079,011000,4038,41.385734,-73.813621
36,079,011100,5245,41.38626,-73.77854
36,079,011200,6792,41.358288,-73.769073
36,079,011300,4229,41.360828,-73.730523
36,079,011400,5307,41.39598,-73.741418
36,079,011500,6817,41.419032,-73.678954
36,079,011600,5915,41.376447,-73.699171
36,079,011700,5090,41.380097,-73.61326
36,079,011800,7958,41.415249,-73.61646
36,079,011900,5356,41.420153,-73.577921
36,081,000100,4949,40.744752,-73.956346
36,081,000200,2829,40.693375,-73.866015
36,081,000400,4413,40.689692,-73.864975
36,081,000600,3729,40.686012,-73.863895
36,081,000700,4790,40.745039,-73.951168
36,081,000800,3360,40.687484,-73.858229
36,081,001000,3502,40.690851,-73.859136
36,081,001200,3871,40.694185,-73.861103
36,081,001400,3683,40.695031,-73.855361
36,081,001600,2831,40.689685,-73.854909
36,081,001800,2931,40.690452,-73.852211
36,081,001900,1076,40.746869,-73.942958
36,081,002000,1797,40.691318,-73.849381
36,081,002200,2077,40.695951,-73.850346
36,081,002400,2145,40.697036,-73.846444
36,081,002500,7571,40.755118,-73.944851
36,081,002600,2055,40.696968,-73.84322
36,081,002800,3033,40.692414,-73.844102
36,081,003000,1399,40.691808,-73.847362
36,081,003100,1388,40.753855,-73.934501
36,081,003200,1504,40.686994,-73.847109
36,081,003300,2474,40.754176,-73.937517
36,081,003400,2201,40.684082,-73.860571
36,081,003600,3295,40.683636,-73.857301
36,081,003700,0,40.763304,-73.943205
36,081,003800,2287,40.684612,-73.848135
36,081,003900,1592,40.763953,-73.940169
36,081,004001,2134,40.683267,-73.845692
36,081,004002,1270,40.681692,-73.843243
36,081,004200,4120,40.681408,-73.859379
36,081,004300,2437,40.761721,-73.936953
36,081,004401,3500,40.677274,-73.859275
36,081,004500,2975,40.76363,-73.932892
36,081,004700,3984,40.760409,-73.933226
36,081,005000,29,40.677726,-73.854933
36,081,005100,2231,40.756134,-73.932295
36,081,005200,2751,40.680723,-73.854937
36,081,005300,5340,40.760379,-73.929329
36,081,005400,5257,40.678641,-73.849054
36,081,005500,1067,40.754237,-73.927759
36,081,005700,4321,40.757296,-73.926603
36,081,005800,5414,40.67394,-73.848352
36,081,005900,4169,40.75984,-73.924222
36,081,006100,5644,40.762032,-73.922039
36,081,006201,5128,40.667266,-73.847659
36,081,006202,6253,40.665049,-73.854162
36,081,006300,5949,40.764544,-73.920185
36,081,006501,3676,40.767845,-73.917658
36,081,006502,3853,40.766913,-73.915113
36,081,006900,4611,40.771605,-73.922232
36,081,007100,3963,40.769349,-73.923589
36,081,007300,4231,40.76689,-73.925107
36,081,007500,4116,40.7645,-73.927143
36,081,007700,1478,40.766978,-73.931803
36,081,007900,3493,40.769165,-73.930178
36,081,008100,1188,40.770294,-73.933427
36,081,008300,2950,40.772819,-73.928649
36,081,008500,1270,40.76115,-73.940266
36,081,008600,2811,40.676937,-73.841251
36,081,008700,4582,40.773968000000004,-73.934355
36,081,008800,3095,40.670987,-73.839309
36,081,009100,2796,40.775291,-73.927864
36,081,009400,2834,40.681389,-73.83634
36,081,009500,2289,40.774212,-73.919935
36,081,009600,3135,40.681184,-73.832442
36,081,009700,3580,40.776436,-73.918662
36,081,009800,2688,40.685446,-73.831046
36,081,009900,3,40.778955,-73.922343
36,081,010000,3571,40.680949,-73.828672
36,081,010100,2552,40.778474,-73.916242
36,081,010200,2677,40.678872,-73.822931
36,081,010300,3934,40.780697,-73.914757
36,081,010400,3147,40.683245,-73.826507
36,081,010500,4244,40.782878,-73.913075
36,081,010600,3427,40.685482,-73.824877
36,081,010701,0,40.785292,-73.906084
36,081,010800,2980,40.688674,-73.830655
36,081,011000,3075,40.6872,-73.834974
36,081,011100,3050,40.778851,-73.907587
36,081,011200,2358,40.684131,-73.838949
36,081,011300,4234,40.776346,-73.908593
36,081,011400,1330,40.687398,-73.841465
36,081,011500,2325,40.774123,-73.91405
36,081,011600,2178,40.688509,-73.838858
36,081,011700,3848,40.772293,-73.910386
36,081,011800,2628,40.690584,-73.833737
36,081,011900,1701,40.771334,-73.906244
36,081,012000,2487,40.69147,-73.828732
36,081,012100,2064,40.772986,-73.903836
36,081,012200,2971,40.696399,-73.831082
36,081,012301,2910,40.774747,-73.901371
36,081,012400,2914,40.695466,-73.834393
36,081,012500,1662,40.771601,-73.916014
36,081,012601,2413,40.693715,-73.837497
36,081,012602,2578,40.693317,-73.840791
36,081,012800,2030,40.698316,-73.840201
36,081,013000,1745,40.700087,-73.837741
36,081,013200,1772,40.701168,-73.834137
36,081,013400,5474,40.705423,-73.834437
36,081,013500,1411,40.770756,-73.898971
36,081,013600,1972,40.706715,-73.828833
36,081,013700,1579,40.76938,-73.904534
36,081,013800,3604,40.707001,-73.825756
36,081,014000,3705,40.703667,-73.829635
36,081,014100,1621,40.7676,-73.909052
36,081,014201,4348,40.700686,-73.824935
36,081,014202,2838,40.700423,-73.819947
36,081,014300,4065,40.7664,-73.911627
36,081,014400,2109,40.69866,-73.828483
36,081,014500,2246,40.764478,-73.908029
36,081,014700,3054,40.763051,-73.910866
36,081,014800,2265,40.694355,-73.822841
36,081,014900,2674,40.761816,-73.914097
36,081,015000,2458,40.693431,-73.821067
36,081,015100,2794,40.760237,-73.91077
36,081,015200,2721,40.693541,-73.813901
36,081,015300,2145,40.758153,-73.913768
36,081,015400,2333,40.692027,-73.821156
36,081,015500,2251,40.759762,-73.917296
36,081,015600,3218,40.690333,-73.820658
36,081,015700,1543,40.75591,-73.921189
36,081,015801,3737,40.688801,-73.812651
36,081,015802,4398,40.687534,-73.819649
36,081,015900,4136,40.75593,-73.91835
36,081,016100,2377,40.755128,-73.914211
36,081,016300,4382,40.75633,-73.909547
36,081,016400,3313,40.685002,-73.816838
36,081,016600,3278,40.681681,-73.82091
36,081,016800,2684,40.679722,-73.817514
36,081,016900,5539,40.747988,-73.914179
36,081,017000,2600,40.68432,-73.812055
36,081,017100,8,40.751725,-73.922376
36,081,017200,2101,40.682079,-73.812306
36,081,017400,2244,40.680485,-73.810898
36,081,017600,2143,40.67876,-73.809936
36,081,017800,1925,40.6771,-73.808799
36,081,017900,1054,40.743965,-73.925742
36,081,018000,1090,40.675903,-73.805162
36,081,018101,4090,40.744368,-73.924231
36,081,018102,3928,40.74459,-73.922211
36,081,018200,2267,40.6763,-73.798712
36,081,018300,6031,40.744879,-73.919781
36,081,018401,2054,40.675244,-73.791952
36,081,018402,2223,40.679029,-73.7943
36,081,018501,3611,40.738658,-73.922071
36,081,018502,3633,40.74052,-73.921833
36,081,018600,1623,40.680043,-73.798375
36,081,018700,3088,40.736875,-73.92385
36,081,018800,1236,40.682072,-73.798272
36,081,018900,3492,40.739963,-73.927055
36,081,019000,1969,40.68533,-73.795349
36,081,019200,1914,40.684082,-73.800069
36,081,019400,2628,40.686132,-73.80311
36,081,019600,2643,40.689604,-73.799812
36,081,019800,2930,40.69185,-73.802826
36,081,019900,1028,40.738142,-73.935552
36,081,020200,1387,40.689864,-73.807486
36,081,020400,2098,40.693608,-73.8053
36,081,020500,1202,40.733452,-73.919287
36,081,020600,1712,40.69462,-73.809435
36,081,020800,2539,40.697094,-73.807808
36,081,021200,2754,40.701069,-73.812589
36,081,021400,6194,40.706873,-73.814908
36,081,021600,4016,40.708898,-73.824278
36,081,021900,7,40.721842,-73.914407
36,081,022001,6074,40.713918,-73.821025
36,081,022002,5569,40.712164,-73.815325
36,081,022900,27,40.732138,-73.907278
36,081,023000,1795,40.712685,-73.808202
36,081,023200,5090,40.709741,-73.81199
36,081,023500,8278,40.739557,-73.917902
36,081,023600,2638,40.707162,-73.804649
36,081,023800,5101,40.705118,-73.808432
36,081,024000,5464,40.703212,-73.806072
36,081,024300,5440,40.737186,-73.899746
36,081,024500,4942,40.7396,-73.905191
36,081,024600,0,40.701227,-73.796554
36,081,024700,1509,40.742475,-73.8992
36,081,024900,5546,40.74309,-73.904073
36,081,025100,5720,40.744952,-73.90997
36,081,025301,4591,40.744732,-73.916491
36,081,025302,2876,40.744874,-73.912754
36,081,025400,8207,40.696502,-73.794599
36,081,025500,1507,40.74851,-73.908385
36,081,025700,1542,40.74928,-73.905555
36,081,025800,1978,40.695823,-73.787684
36,081,025900,3516,40.748464,-73.903602
36,081,026000,2339,40.692541,-73.793679
36,081,026100,7414,40.747497,-73.90026
36,081,026200,1465,40.690991,-73.792109
36,081,026300,6220,40.745371,-73.897283
36,081,026400,2257,40.692206,-73.785601
36,081,026500,4494,40.744627,-73.892964
36,081,026600,1755,40.691594,-73.781991
36,081,026700,6002,40.745512,-73.888199
36,081,026901,5304,40.746685,-73.882399
36,081,026902,4444,40.744578,-73.883057
36,081,027000,1647,40.688614,-73.791579
36,081,027100,8726,40.745099,-73.879528
36,081,027200,1846,40.683346,-73.791212
36,081,027300,8631,40.75198,-73.872741
36,081,027400,1735,40.684998,-73.789068
36,081,027500,6887,40.752646,-73.875581
36,081,027600,1165,40.687121,-73.786621
36,081,027700,8757,40.75274,-73.877885
36,081,027800,2256,40.685704,-73.783464
36,081,027900,6317,40.750916,-73.880017
36,081,028000,1551,40.688156,-73.779733
36,081,028100,5722,40.752164,-73.882655
36,081,028200,1545,40.685175,-73.774163
36,081,028300,7415,40.751114,-73.885071
36,081,028400,3438,40.682658000000004,-73.777801
36,081,028500,4729,40.750829,-73.887026
36,081,028700,6232,40.751215,-73.889644
36,081,028800,4230,40.679407,-73.786512
36,081,028900,5176,40.750986,-73.892029
36,081,029100,7039,40.750863,-73.894668
36,081,029300,1351,40.751697,-73.89998
36,081,029400,6664,40.671208,-73.779219
36,081,029500,3670,40.756805,-73.906542
36,081,029700,2162,40.757872,-73.903999
36,081,029900,0,40.764024,-73.899349
36,081,030600,4213,40.664746,-73.773907
36,081,030902,7992,40.757445,-73.896499
36,081,030903,6743,40.757697,-73.88949
36,081,030904,3712,40.763095,-73.889769
36,081,031700,6151,40.769735,-73.892883
36,081,032000,4645,40.662008,-73.765769
36,081,032700,4255,40.758147,-73.885397
36,081,032800,2409,40.671412,-73.755681
36,081,032900,4018,40.763703,-73.882512
36,081,033000,6170,40.670172,-73.764165
36,081,033100,0,40.774321,-73.874499
36,081,033401,3128,40.679674,-73.766877
36,081,033402,12575,40.675907,-73.771982
36,081,033700,3619,40.758564,-73.882645
36,081,033900,3400,40.758914,-73.879895
36,081,034700,3268,40.765595,-73.877361
36,081,035100,4240,40.758744,-73.877032
36,081,035200,2414,40.67942,-73.758071
36,081,035300,2690,40.759572,-73.874052
36,081,035700,4947,40.767545,-73.871831
36,081,035800,3927,40.675798,-73.750967
36,081,036100,2426,40.760873,-73.872378
36,081,036300,2397,40.759388,-73.869385
36,081,036500,3885,40.759294,-73.865539
36,081,036600,2592,40.685346,-73.763085
36,081,036700,2676,40.763342,-73.868288
36,081,036800,2362,40.685247,-73.766394
36,081,037100,1597,40.764192,-73.864023
36,081,037300,2532,40.75936,-73.860752
36,081,037500,3783,40.750912,-73.869772
36,081,037600,5598,40.688305,-73.754222
36,081,037700,4227,40.755617,-73.868677
36,081,037900,6214,40.755328,-73.863987
36,081,038100,6808,40.755772,-73.858582
36,081,038301,0,40.761553,-73.841673
36,081,038302,56,40.740716,-73.841336
36,081,038400,2333,40.693435,-73.747799
36,081,039400,2814,40.689595,-73.758698
36,081,039800,1657,40.694568,-73.764915
36,081,039900,4132,40.751555,-73.853715
36,081,040000,1267,40.698282,-73.765112
36,081,040100,7527,40.751545,-73.857058
36,081,040200,1368,40.699878,-73.768539
36,081,040300,6777,40.750814,-73.860512
36,081,040400,3918,40.705402,-73.770554
36,081,040500,3303,40.750415,-73.863138
36,081,040700,8304,40.750303,-73.86557
36,081,040900,5094,40.750039,-73.867885
36,081,041100,3947,40.743899,-73.86538
36,081,041300,4464,40.744758,-73.861346
36,081,041400,4033,40.699217,-73.781282
36,081,041500,4278,40.746584,-73.856854
36,081,042400,2161,40.695607,-73.772939
36,081,042600,512,40.689306,-73.769833
36,081,042700,4604,40.743655,-73.853583
36,081,043200,1166,40.690817,-73.775323
36,081,043400,1956,40.695881,-73.778946
36,081,043701,3381,40.739533,-73.85103
36,081,043702,6476,40.738293,-73.856495
36,081,043900,4790,40.741872,-73.85594
36,081,044000,3669,40.702614,-73.784446
36,081,044301,4033,40.740657,-73.859225
36,081,044302,5223,40.739251,-73.864422
36,081,044400,3236,40.706407,-73.787614
36,081,044601,3367,40.705687,-73.798803
36,081,044602,4596,40.708066,-73.799198
36,081,044800,2571,40.711206,-73.802198
36,081,045000,1943,40.714157,-73.804743
36,081,045200,1153,40.714525,-73.799552
36,081,045400,4773,40.712523,-73.796078
36,081,045500,12330,40.736413,-73.862162
36,081,045600,1338,40.716259,-73.794079
36,081,045700,3355,40.737829,-73.870198
36,081,045800,2016,40.713619,-73.791395
36,081,045900,3975,40.73986,-73.870872
36,081,046000,6006,40.708884,-73.793147
36,081,046100,3089,40.741786,-73.870962
36,081,046200,7296,40.709971,-73.78819
36,081,046300,4284,40.744298,-73.871213
36,081,046400,1643,40.714925,-73.788445
36,081,046500,4247,40.74698,-73.870337
36,081,046600,3058,40.713382,-73.785921
36,081,046700,7112,40.745612,-73.874364
36,081,046800,3829,40.710409,-73.782374
36,081,046900,8570,40.745064,-73.877304
36,081,047000,3247,40.711013,-73.777089
36,081,047100,4425,40.740836,-73.876953
36,081,047200,3760,40.71584,-73.778589
36,081,047300,3997,40.737628,-73.875544
36,081,047500,4835,40.733856,-73.87666
36,081,047600,1326,40.722013,-73.771334
36,081,047800,5294,40.719718,-73.765176
36,081,047900,5456,40.735395,-73.882737
36,081,048000,2506,40.712814,-73.773416
36,081,048100,6781,40.742263,-73.884894
36,081,048200,1452,40.714889,-73.767992
36,081,048300,4047,40.741796,-73.891972
36,081,048400,4979,40.7158,-73.759953
36,081,048500,4598,40.739753,-73.883622
36,081,048900,1486,40.736145,-73.891958
36,081,049200,4750,40.722805,-73.758158
36,081,049301,2134,40.732392,-73.894234
36,081,049302,2811,40.727762,-73.892488
36,081,049500,1358,40.725216,-73.890197
36,081,049600,3030,40.716883,-73.753136
36,081,049700,3021,40.732062,-73.890361
36,081,049900,5071,40.73157,-73.882737
36,081,050000,4323,40.711892,-73.765966
36,081,050201,1410,40.708936,-73.764937
36,081,050202,1344,40.710247,-73.759171
36,081,050400,1831,40.705464,-73.764097
36,081,050500,1657,40.728905,-73.874591
36,081,050600,1553,40.705952,-73.759564
36,081,050700,3442,40.726922,-73.880919
36,081,050800,1837,40.707088,-73.755733
36,081,051000,1540,40.709832,-73.753791
36,081,051100,2097,40.727545,-73.899121
36,081,051200,2619,40.709637,-73.749955
36,081,051300,2367,40.731735,-73.897523
36,081,051500,2852,40.731185,-73.90098
36,081,051600,1866,40.70276,-73.747452
36,081,051700,1957,40.724257,-73.900851
36,081,051800,1931,40.701795,-73.75196
36,081,052000,1521,40.700771,-73.754567
36,081,052100,1983,40.72106,-73.901213
36,081,052200,1532,40.700097,-73.75714
36,081,052400,1739,40.701109,-73.761826
36,081,052500,2063,40.719009,-73.905796
36,081,052600,1802,40.697238,-73.759805
36,081,052800,1442,40.694057,-73.758685
36,081,053000,2240,40.696323,-73.752583
36,081,053100,3114,40.722943,-73.907387
36,081,053200,1675,40.700475,-73.749254
36,081,053401,1907,40.700344,-73.743663
36,081,053500,1123,40.71505,-73.912576
36,081,053601,1577,40.706666,-73.74585
36,081,053800,1755,40.70632,-73.74259
36,081,053900,4147,40.70901,-73.916346
36,081,054000,4222,40.712548,-73.742915
36,081,054200,5074,40.719065,-73.746306
36,081,054500,3722,40.705477,-73.912676
36,081,054700,4643,40.703453,-73.909938
36,081,054800,2319,40.723339,-73.751015
36,081,054900,5308,40.702434,-73.907433
36,081,055100,4573,40.701741,-73.904252
36,081,055200,3064,40.727227,-73.749692
36,081,055300,2454,40.698797,-73.906895
36,081,055400,2303,40.727911,-73.740237
36,081,055500,2147,40.697488,-73.902615
36,081,055600,2153,40.725562,-73.745119
36,081,055700,3915,40.698937,-73.899553
36,081,055800,1732,40.722493,-73.741737
36,081,055900,1217,40.695211,-73.901845
36,081,056000,1647,40.725446,-73.736796
36,081,056100,73,40.697419,-73.879341
36,081,056200,1517,40.724705,-73.733268
36,081,056400,1783,40.721483,-73.733473
36,081,056500,1567,40.694307,-73.896764
36,081,056600,1487,40.71969,-73.738287
36,081,056700,4574,40.697164,-73.892373
36,081,056800,4550,40.715488,-73.733846
36,081,057700,3625,40.700325,-73.89064
36,081,057900,1592,40.703436,-73.889829
36,081,058000,3641,40.707378,-73.7314
36,081,058100,2662,40.704055,-73.893985
36,081,058200,4490,40.706973,-73.73761
36,081,058300,3254,40.701943,-73.897521
36,081,058500,4062,40.704342,-73.899523
36,081,058700,3296,40.707,-73.900117
36,081,058900,4196,40.706466,-73.905363
36,081,059000,1074,40.70146,-73.737282
36,081,059100,5826,40.708037,-73.909838
36,081,059200,1280,40.701506,-73.730149
36,081,059300,3881,40.709937,-73.902669
36,081,059400,1537,40.698507,-73.731318
36,081,059500,4700,40.713362,-73.908283
36,081,059600,1304,40.696893,-73.737063
36,081,059800,1643,40.698347,-73.740876
36,081,059900,1525,40.717265,-73.901922
36,081,060000,1056,40.695114,-73.733462
36,081,060100,2111,40.715348,-73.902071
36,081,060300,1706,40.714153,-73.898163
36,081,060600,1381,40.691778,-73.735341
36,081,060701,25,40.717428,-73.894307
36,081,060800,1413,40.69343,-73.741379
36,081,061000,1268,40.690255,-73.743385
36,081,061200,1597,40.688299,-73.736657
36,081,061301,5295,40.709002,-73.895291
36,081,061302,19,40.709338,-73.883519
36,081,061400,1234,40.686512,-73.730303
36,081,061601,2180,40.681946,-73.731841
36,081,061602,1152,40.677538,-73.728202
36,081,061800,1583,40.677038,-73.736357
36,081,061900,2783,40.710121,-73.876733
36,081,062000,1440,40.681073,-73.738137
36,081,062100,2746,40.710649,-73.872999
36,081,062200,1983,40.691974,-73.729506
